Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60349998e-06,2.39595433e-14,3.08110595
1.60499997e-06,1.61281971e-13,-1.64521074
1.79949996e-06,1.75019427e-16,-2.72021341
1.82899998e-06,3.64631048e-14,-0.794321775
1.82949998e-06,2.0344139e-15,0.635627449
1.82999997e-06,3.39113584e-13,0.621163309
1.83049997e-06,6.28183689e-14,0.796352863
1.83099996e-06,5.87381681e-17,-2.87395644
1.83149996e-06,6.2089495e-16,-1.70790207
1.83199995e-06,1.01051123e-16,1.07617283
1.83249995e-06,7.35791581e-17,-2.18925309
1.83300006e-06,2.46244257e-17,3.08113885
1.83350005e-06,1.24677863e-16,2.53330255
1.83400005e-06,1.21288011e-16,1.4490751
1.83450004e-06,1.01879707e-16,0.938474774
1.83500003e-06,2.5458208e-18,1.06075263
1.83550003e-06,4.40553383e-17,1.92644358
1.83600002e-06,2.20589333e-17,0.0457722433
1.83650002e-06,8.97571253e-15,-1.26147735
1.83700001e-06,7.72739969e-18,0.367647141
1.83750001e-06,3.67128855e-16,1.87511885
1.838e-06,2.21237859e-16,2.28269029
1.8385e-06,4.10656078e-16,-0.445436925
1.83899999e-06,1.12635339e-15,-1.43895066
1.83949999e-06,1.51928965e-15,1.88183153
1.83999998e-06,8.61885935e-16,-0.410359144
1.84049998e-06,6.65142574e-16,1.95272315
1.84099997e-06,4.85706946e-15,-0.709274113
1.84149997e-06,4.11035734e-16,-2.37986779
1.84199996e-06,1.17160183e-17,2.41554308
1.84249996e-06,7.22138871e-15,3.07231236
1.84299995e-06,2.32918443e-16,2.60967851
1.84349994e-06,6.28589478e-18,-1.98115003
1.84400005e-06,1.21251369e-14,2.16797519
1.84450005e-06,5.24382639e-16,-1.86801159
1.84500004e-06,2.13812424e-16,-1.58046794
1.84550004e-06,2.40885116e-15,3.00730371
1.84600003e-06,1.01157282e-17,-1.22787869
1.84650003e-06,2.48962877e-18,-2.6689713
1.84700002e-06,4.76429615e-19,-2.18410206
1.84750002e-06,3.6262349e-18,1.1500355
1.84800001e-06,2.69887726e-17,1.00218534
1.84850001e-06,7.22810272e-17,1.30235183
1.849e-06,8.18971838e-18,0.987184167
1.84949999e-06,2.79043543e-16,2.47245359
1.84999999e-06,8.33131919e-19,2.89262319
1.85049998e-06,2.18776815e-15,1.58738184
1.85099998e-06,4.11748221e-15,-0.750214159
1.85149997e-06,6.23458468e-17,-2.75215888
1.85199997e-06,1.36666159e-16,-1.55508018
1.85249996e-06,4.52944675e-16,-2.14480615
1.85299996e-06,3.24611439e-18,-0.442174494
1.85349995e-06,7.78582594e-18,1.72011483
1.85399995e-06,8.09510319e-15,-0.273124069
1.85450006e-06,1.25517304e-17,2.73444963
1.85500005e-06,5.12546502e-18,-1.43804765
1.85550005e-06,1.99818764e-19,2.72056675
1.85600004e-06,6.94279313e-20,0.930889428
1.85650003e-06,9.45992183e-20,-2.50519037
1.85700003e-06,6.26525006e-23,-0.591771424
1.85750002e-06,3.36036146e-20,1.04882574
1.85800002e-06,1.11461062e-19,0.8952474
1.85850001e-06,7.39014226e-21,-1.56235671
1.85900001e-06,3.23355316e-23,-0.820311844
1.8595e-06,2.93359637e-20,-0.545939744
1.86e-06,5.4424102e-21,-1.84536862
1.86049999e-06,4.08226402e-19,2.40162563
1.86099999e-06,1.42875014e-20,-0.0820123479
1.86149998e-06,3.27481973e-23,-2.21083403
1.86199998e-06,1.6278865e-21,-1.13833761
1.86249997e-06,1.13834835e-20,1.79736161
1.86299997e-06,3.04202612e-22,1.37395632
1.86349996e-06,1.81117068e-23,1.5488553
