Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60349998e-06,2.39595433e-14,3.08110595
1.60499997e-06,1.61281971e-13,-1.64521074
1.79949996e-06,1.75019427e-16,-2.72021341
1.81150006e-06,3.14542365e-14,-1.06834984
1.81200005e-06,5.55661576e-14,0.139899671
1.81250005e-06,4.18597584e-13,-1.13925374
1.81300004e-06,5.53135639e-15,1.08458185
1.81350003e-06,4.40673205e-16,0.0962028578
1.81400003e-06,2.03301367e-16,-2.75848627
1.81450002e-06,1.72125195e-16,3.10437179
1.81500002e-06,1.64334106e-16,-2.17117429
1.81550001e-06,1.89592377e-16,2.10626817
1.81600001e-06,5.14314329e-16,1.47300363
1.8165e-06,4.59820306e-17,1.62133169
1.817e-06,3.25032218e-17,-2.46294999
1.81749999e-06,1.64941932e-17,2.28878117
1.81799999e-06,8.55209131e-17,2.88216758
1.81849998e-06,1.18293776e-17,0.237506777
1.81899998e-06,1.08309027e-14,-1.06516051
1.81949997e-06,8.67167384e-17,0.856893897
1.81999997e-06,2.67689411e-16,2.73898339
1.82049996e-06,3.13967161e-16,2.25373268
1.82099996e-06,8.36187369e-18,0.367372274
1.82149995e-06,1.37860499e-15,-3.03934646
1.82199994e-06,1.04747345e-17,-1.97991097
1.82250005e-06,1.07530579e-15,-1.3956331
1.82300005e-06,4.12186476e-15,1.66641867
1.82350004e-06,8.89290627e-17,-1.10519385
1.82400004e-06,1.18140407e-15,0.01335866
1.82450003e-06,8.7386351e-17,0.807563782
1.82500003e-06,7.28810695e-15,2.72894478
1.82550002e-06,7.05673339e-17,1.70196855
1.82600002e-06,1.2323872e-17,2.2585423
1.82650001e-06,8.96206174e-15,-1.7753818
1.82700001e-06,2.8606309e-16,0.979436219
1.8275e-06,7.87335984e-18,-2.23458099
1.82799999e-06,1.3105551e-15,-2.73102236
1.82849999e-06,1.33658211e-18,-2.6954155
1.82899998e-06,6.55636743e-19,-1.05560768
1.82949998e-06,1.14391283e-18,-1.8829273
1.82999997e-06,1.03045719e-17,-1.87684715
1.83049997e-06,3.02421467e-17,1.8732307
1.83099996e-06,2.90679738e-16,-2.28169107
1.83149996e-06,2.79228329e-16,-0.439766973
1.83199995e-06,7.13507534e-17,2.52443957
1.83249995e-06,8.72968037e-18,-0.601899207
1.83300006e-06,1.47270072e-15,2.694453
1.83350005e-06,3.33862293e-15,0.0189834647
1.83400005e-06,1.31315266e-16,-0.679047108
1.83450004e-06,1.02619755e-16,-0.885684609
1.83500003e-06,8.95465629e-17,0.389318645
1.83550003e-06,3.06905281e-19,2.90955639
1.83600002e-06,7.17375327e-15,1.167979
1.83650002e-06,2.52770513e-17,0.0270137526
1.83700001e-06,1.54955562e-17,-1.94737446
1.83750001e-06,1.25658578e-18,2.0585084
1.838e-06,8.29276998e-20,0.0667357817
1.8385e-06,1.46272787e-20,2.13902473
1.83899999e-06,4.81614667e-20,2.62113643
1.83949999e-06,1.58484736e-20,1.65726817
1.83999998e-06,1.59981642e-19,0.707125008
1.84049998e-06,3.71629954e-20,1.93478596
1.84099997e-06,1.26239101e-22,2.79465652
1.84149997e-06,2.62179661e-20,2.54092979
1.84199996e-06,9.71339856e-21,-0.235046685
1.84249996e-06,3.3351806e-19,-1.09680212
1.84299995e-06,3.52392754e-21,-0.0327016488
1.84349994e-06,1.99592074e-20,2.91393399
1.84400005e-06,1.49794684e-21,1.77861023
1.84450005e-06,1.13213795e-20,1.92294073
1.84500004e-06,6.1302097e-23,0.913068354
1.84550004e-06,2.34658882e-22,0.87435317
1.84600003e-06,2.34482357e-23,-0.358471125
1.84650003e-06,9.93727984e-25,0.317654997
