Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60349998e-06,2.39595433e-14,3.08110595
1.60499997e-06,1.61281971e-13,-1.64521074
1.79949996e-06,1.75019427e-16,-2.72021341
1.87549995e-06,3.3311058e-14,-0.190411627
1.87600006e-06,1.9437541e-14,-2.1566875
1.87650005e-06,6.23350167e-13,-1.85097051
1.87700005e-06,1.58171053e-14,-1.79172742
1.87750004e-06,1.60248205e-15,-1.7426722
1.87800003e-06,1.9760245e-16,-0.870064139
1.87850003e-06,4.73293741e-16,2.64403248
1.87900002e-06,9.99268855e-17,-0.0544035546
1.87950002e-06,1.0883926e-16,-2.67043757
1.88000001e-06,2.41785819e-16,2.63841891
1.88050001e-06,2.75620736e-16,0.272918016
1.881e-06,4.88229526e-17,0.330363035
1.8815e-06,1.58074678e-17,-1.77122295
1.88199999e-06,4.49710934e-17,-1.4928273
1.88249999e-06,3.01969727e-17,2.81791091
1.88299998e-06,8.76129884e-15,-1.36509204
1.88349998e-06,3.51522247e-17,-0.577415407
1.88399997e-06,9.69338417e-17,-2.38763213
1.88449997e-06,6.57140442e-16,0.100808173
1.88499996e-06,1.8073404e-16,1.51713371
1.88549996e-06,9.97951137e-16,-2.87642431
1.88599995e-06,2.71062637e-17,-2.32624626
1.88649994e-06,1.36535316e-15,-1.6317668
1.88700005e-06,7.18227717e-16,1.33987832
1.88750005e-06,6.84647964e-15,-0.376743048
1.88800004e-06,8.33788065e-17,0.162927642
1.88850004e-06,6.35977938e-18,0.19254671
1.88900003e-06,3.59935131e-15,-2.24675465
1.88950003e-06,1.82739973e-16,-0.0453978479
1.89000002e-06,2.42409368e-16,0.965391874
1.89050002e-06,1.28357442e-14,2.42174554
1.89100001e-06,1.62263283e-16,-2.01586819
1.89150001e-06,5.25488229e-16,0.766185105
1.892e-06,1.94176628e-15,2.54171562
1.89249999e-06,5.14654923e-19,2.02342272
1.89299999e-06,2.18209134e-19,-1.82588863
1.89349998e-06,4.49922871e-19,2.57480431
1.89399998e-06,8.28332627e-18,1.07604992
1.89449997e-06,3.10221714e-17,-1.1927098
1.89499997e-06,1.06189569e-16,1.78405201
1.89549996e-06,1.91869804e-17,1.48381138
1.89599996e-06,3.35247594e-16,1.56925666
1.89649995e-06,2.51922819e-18,-1.10613871
1.89699995e-06,1.87408708e-15,-1.91237116
1.89750006e-06,1.54989708e-15,-1.86059296
1.89800005e-06,1.31880224e-16,0.322513998
1.89850005e-06,3.38632893e-16,1.50426984
1.89900004e-06,3.63683257e-17,2.42100883
1.89950003e-06,1.03779792e-17,2.87734175
1.90000003e-06,8.75566046e-18,-1.27247739
1.90050002e-06,6.63860251e-15,2.64590931
1.90100002e-06,2.79535001e-17,-3.07938647
1.90150001e-06,5.9844772e-18,0.100147352
1.90200001e-06,1.43490465e-19,-0.631829739
1.9025e-06,4.96201093e-21,-2.78414226
1.903e-06,1.02889597e-19,2.44109988
1.90349999e-06,2.23983482e-20,1.59162331
1.90399999e-06,8.50401123e-20,0.639364421
1.90449998e-06,3.96393577e-20,1.35304379
1.90499998e-06,1.15748546e-20,-0.877741098
1.90549997e-06,2.83731933e-20,1.05729401
1.90599997e-06,4.76265545e-22,0.132397443
1.90649996e-06,1.22739528e-19,-2.04489517
1.90699996e-06,2.93876773e-19,1.91656256
1.90750006e-06,4.56026643e-20,-0.479199618
1.90800006e-06,1.10942069e-23,0.523718059
1.90850005e-06,9.6559079e-21,-0.361513078
1.90900005e-06,3.70245681e-23,-0.210259393
1.90950004e-06,1.9857344e-23,0.952547848
1.91000004e-06,9.54303793e-22,-1.70825577
