Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
2.03400008e-09,2.01084404e-05,0.294352919
6.30540029e-08,2.01281978e-06,-1.21711791
2.50182012e-07,2.91075987e-24,1.60904658
3.33575997e-07,7.10493424e-08,-0.46833384
3.49847994e-07,8.79958519e-12,-2.11079836
3.55949993e-07,2.42784243e-12,-0.685655296
3.66119991e-07,1.18946452e-13,-2.67816257
6.89526019e-07,1.3459712e-23,2.2281692
1.116666e-06,1.12445511e-21,-2.2679832
1.76551202e-06,4.41188969e-12,2.54917884
1.767546e-06,1.46228309e-12,2.40332699
1.76957997e-06,3.71480489e-13,0.727061749
1.77161405e-06,6.70619647e-13,-2.58049297
1.77364802e-06,1.66680092e-14,2.63598633
1.77568199e-06,4.35179228e-15,-1.58839035
1.77771597e-06,1.685223e-17,1.27151203
1.77975005e-06,2.86456186e-17,-3.05519629
1.78178402e-06,1.64348942e-16,2.34958577
1.78381799e-06,2.81923238e-19,1.12736738
1.78585196e-06,8.12657647e-19,-1.37472498
1.78788605e-06,2.45659531e-18,2.46939993
1.78992002e-06,1.33257514e-22,0.547308505
1.79195399e-06,1.68820841e-23,-1.25930965
1.79398796e-06,2.65096096e-24,-1.58922815
1.79602205e-06,3.02723567e-22,-0.889976501
1.79805602e-06,6.20072818e-23,0.65356034
1.80008999e-06,8.22765802e-25,0.368767321
1.81432802e-06,2.64399695e-13,-1.06413651
1.81636199e-06,3.30867907e-12,-1.67550552
1.81839596e-06,5.27370294e-15,-2.54571009
1.82043004e-06,3.52345864e-15,1.4712311
1.82246401e-06,8.79620422e-15,-1.04784977
1.82449799e-06,3.340042e-14,2.04386497
1.82653196e-06,1.91405018e-14,-0.863914847
1.82856604e-06,7.87308654e-15,-1.80803573
1.83060001e-06,3.21488348e-15,1.3798641
1.83263398e-06,7.90061003e-15,-1.89826906
1.83466796e-06,7.34887564e-15,-0.625866771
1.83670204e-06,4.79580229e-15,-2.82824373
1.83873601e-06,1.10391409e-16,-2.66737914
1.84076998e-06,7.63643295e-16,0.529794872
1.84280395e-06,4.14031276e-18,0.371508121
1.84483804e-06,2.55689515e-19,-2.57673168
1.84687201e-06,2.7118313e-16,1.51572847
1.84890598e-06,6.54102582e-18,-2.21794271
1.85093995e-06,1.71477916e-17,-0.525587201
1.85297404e-06,1.3074332e-18,-2.2556715
1.85500801e-06,2.73686561e-19,-1.94725835
1.85704198e-06,4.65440634e-16,0.991257668
1.85907595e-06,1.58813998e-15,-2.64964128
1.86111004e-06,1.36135466e-17,-0.947461665
1.86314401e-06,4.91324373e-17,-1.35220063
1.86517798e-06,2.06526045e-20,-2.72883558
1.86721195e-06,4.1296868e-18,0.907005787
1.86924603e-06,1.11341809e-18,-1.3342191
1.87128001e-06,6.14628748e-19,1.73086882
1.87331398e-06,2.62976847e-19,0.205534995
1.87534795e-06,3.56591487e-20,0.199525222
1.87738203e-06,9.2602092e-18,-0.584128439
1.879416e-06,4.87867817e-19,-1.98750186
1.88144998e-06,5.65150319e-19,2.15843368
1.88348395e-06,2.12544601e-19,1.08469093
1.88551803e-06,2.89558523e-18,-1.44077146
1.887552e-06,1.02981867e-19,-2.18268871
1.88958597e-06,2.6985839e-18,-0.467550576
1.89161995e-06,1.03332591e-18,-2.43197036
1.89365403e-06,6.83665552e-20,-0.592006385
1.895688e-06,7.07916872e-20,0.612433791
1.89772197e-06,2.18949639e-16,-0.645277679
1.89975594e-06,4.08436351e-18,1.11191332
1.90179003e-06,1.3662621e-19,-0.0698657185
1.903824e-06,4.17830657e-21,0.220675409
1.90585797e-06,5.35027658e-18,3.11372209
1.90789206e-06,5.97275894e-19,2.49694419
1.90992591e-06,4.67142627e-22,-2.94737458
1.91196e-06,9.33308831e-24,-2.77052855
1.91399408e-06,1.21137404e-26,1.99292147
1.91602794e-06,6.76507864e-23,1.96211779
1.91806203e-06,3.93123945e-19,0.282342285
1.92009611e-06,7.63449169e-26,-0.766514242
1.92212997e-06,1.24978417e-26,2.92738318
1.92416405e-06,7.52449845e-30,-2.01197982
1.92619791e-06,4.6548912e-25,-1.12646544
1.928232e-06,5.13032258e-24,0.0561903678
1.93026608e-06,6.72960906e-27,0.0968453288
1.93229994e-06,8.43376309e-26,1.25610268
1.93433402e-06,3.24723729e-27,0.379162431
1.93636811e-06,9.20092462e-27,0.888621151
1.93840197e-06,3.30437686e-26,1.19372797
1.94043605e-06,2.32671196e-25,2.1267612
1.94246991e-06,3.24767354e-25,2.20959091
1.94450399e-06,2.39742552e-27,-0.767161846
1.94653808e-06,3.3354215e-25,0.984574497
1.94857193e-06,2.34849808e-23,2.84842753
1.95060602e-06,7.11666792e-28,0.656355143
1.9526401e-06,2.4199319e-25,0.0450474322
1.95467396e-06,3.45596215e-25,1.27125323
1.95670805e-06,1.89628969e-27,1.40135276
1.9587419e-06,2.27002047e-25,2.56581926
1.96077599e-06,7.91332923e-31,1.81506705
1.96281007e-06,1.6968013e-34,-1.05474913
1.97908207e-06,6.91017879e-21,0.430285007
1.98111593e-06,3.76709715e-20,-2.73206711
1.98315001e-06,3.68334964e-21,0.842669725
1.9851841e-06,2.43966178e-22,-0.442251652
1.98721796e-06,1.26764475e-25,-0.549124181
1.98925204e-06,4.49354493e-26,-0.588865042
1.9912859e-06,7.44212071e-27,0.928085089
1.99331998e-06,6.58283533e-26,-0.929313898
1.99535407e-06,3.40094428e-25,-2.90562892
1.99738793e-06,1.17088961e-30,0.847808421
2.02789806e-06,1.34881315e-20,2.9366014
2.02993192e-06,4.79097841e-21,-0.766705871
2.03196601e-06,8.39583727e-22,-1.69438267
2.03400009e-06,4.00297842e-24,-1.00033295
2.03603395e-06,1.46163703e-21,2.27870989
2.03806803e-06,9.90440994e-23,-2.37311292
2.04010189e-06,2.67516775e-23,-2.58049774
2.04213597e-06,4.80537082e-23,-1.77417696
2.04417006e-06,1.9286906e-23,-0.285812527
2.04620392e-06,2.05305251e-24,2.64296627
2.048238e-06,5.42134497e-23,-0.721563041
2.05027209e-06,1.1064115e-22,-3.0310843
2.05230594e-06,6.5688879e-26,-2.06652737
2.05434003e-06,1.92942917e-27,2.97793603
2.05637389e-06,1.6832865e-26,-1.75640166
2.05840797e-06,1.87935788e-26,1.22337139
2.06044206e-06,5.07038375e-25,2.89785957
2.06247591e-06,4.68766341e-27,0.773332775
2.06451e-06,1.67633944e-27,-1.5083406
2.06654408e-06,1.21910171e-26,1.23755109
2.06857794e-06,1.70595775e-29,-0.650458455
2.07061203e-06,2.55787865e-23,-3.10596156
2.07264611e-06,2.63706494e-26,2.85443473
2.07467997e-06,8.28651542e-27,3.09847784
2.07671405e-06,8.96712982e-28,-1.15315771
2.07874791e-06,1.78755537e-28,-2.41456628
2.080782e-06,1.28464467e-27,0.968241453
2.08281608e-06,2.10761278e-26,2.0340631
2.08484994e-06,3.50652524e-28,1.28586459
2.08688402e-06,5.3863536e-29,2.2924664
2.08891811e-06,7.64431913e-30,-0.207835421
2.09095197e-06,1.4564946e-29,-0.509399354
2.09298605e-06,1.38137686e-29,-1.05064845
2.09501991e-06,5.10224102e-27,-1.32636583
2.09705399e-06,5.81810015e-29,1.22253835
2.09908808e-06,4.35475246e-28,-0.492559314
2.10112194e-06,2.00633808e-30,-0.600850642
2.10315602e-06,1.51976697e-28,1.11289692
2.10519011e-06,1.85096279e-31,0.809569657
2.10722396e-06,8.62695041e-30,-2.60291076
2.10925805e-06,9.98225815e-30,-2.29303169
2.11129191e-06,1.85336691e-31,-1.13644433
2.11332599e-06,2.70702918e-34,0.886752903
2.11536008e-06,1.21963527e-33,0.396717519
2.19061803e-06,5.97067422e-34,3.08255196
2.19265189e-06,2.5415378e-28,-1.85092354
2.19468598e-06,1.53416321e-33,0.905940473
2.19672006e-06,1.49683608e-35,-1.04690123
2.19875392e-06,3.4896928e-39,-1.40250671
2.23943402e-06,2.72322733e-31,1.83919942
2.24146811e-06,3.10170145e-29,-1.54244411
2.24350197e-06,9.07093358e-33,2.58999848
2.24553605e-06,1.18546501e-31,-1.7075417
2.24756991e-06,6.22801381e-34,1.18830168
2.24960399e-06,7.06262726e-31,-1.2509706
2.25163808e-06,1.74127565e-31,0.605779529
2.25367194e-06,7.53948791e-29,3.027004
2.25570602e-06,2.76786905e-35,0.354732066
2.25774011e-06,9.94566852e-34,1.41832757
2.25977396e-06,5.6465503e-33,-2.40677738
2.26180805e-06,5.19588229e-33,1.20583439
2.26384191e-06,2.4896273e-35,2.41225624
2.26587599e-06,1.83376531e-33,-0.225369915
2.26791008e-06,2.56078887e-40,2.11163473
2.26994393e-06,5.17644361e-38,-1.04305494
2.2902841e-06,3.03140995e-35,1.23858237
