Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
6.41340023e-07,3.92235533e-13,2.71288776
6.43885016e-07,2.1172905e-12,-0.100357987
6.4643001e-07,4.03352915e-13,-1.76163089
6.48975004e-07,2.61799371e-13,1.36600661
6.51519997e-07,1.59153408e-14,-1.48626709
6.54064991e-07,1.39758567e-17,-0.459382147
6.56609984e-07,2.64321493e-20,2.76926589
6.59154978e-07,8.273597e-21,2.93422556
6.61700028e-07,1.80579644e-26,-2.61382151
6.64245022e-07,1.66973829e-24,0.0769552588
6.89695014e-07,1.60122043e-19,1.19411278
6.92240008e-07,3.14235636e-21,0.802751243
6.94785001e-07,4.59264853e-21,2.040241
6.97329995e-07,5.17633108e-23,-0.890749753
6.99874988e-07,2.56999944e-27,3.06438255
7.02419982e-07,3.71847537e-31,-3.10497689
7.38050005e-07,3.97248843e-26,-1.51152575
7.40594999e-07,6.54818829e-29,0.519093931
7.43139992e-07,5.11043207e-31,2.08615637
7.45684986e-07,2.02563508e-32,-1.25922942
7.55865017e-07,2.24134379e-23,-2.06829333
7.5841001e-07,1.24999107e-21,1.10368764
7.60955004e-07,2.61465006e-22,2.62272811
7.63499997e-07,3.15381636e-23,-0.232878968
7.66044991e-07,6.51351233e-26,0.167470187
7.68589985e-07,6.82483204e-32,1.27489841
8.04220008e-07,2.31313007e-27,0.141155735
8.06765001e-07,7.56238637e-28,-2.66134691
8.09309995e-07,4.89300552e-32,1.3308984
8.70390011e-07,1.50723711e-27,-0.572274625
8.72935004e-07,9.60727884e-29,1.25671661
8.75479998e-07,7.01959911e-32,-0.383175701
