Time (s),| Total Complex Impulse Response total | (W),Phase( Total Complex Impulse Response total ) (rad)
1.60335003e-06,2.39595433e-14,3.08110595
1.60589502e-06,1.61281971e-13,-1.64521074
1.79931499e-06,1.75019427e-16,-2.72021341
1.91383992e-06,1.6137186e-12,-3.02057076
1.91638492e-06,2.70704292e-16,-0.629835367
1.91892991e-06,1.15750303e-17,-2.29535556
1.9214749e-06,1.0354401e-14,0.541193902
1.9240199e-06,2.21989429e-14,-2.28285789
1.92656489e-06,1.61700301e-14,0.415090084
1.92911011e-06,1.82174362e-15,-1.92144072
1.93165511e-06,2.93945473e-16,-0.625517547
1.9342001e-06,1.46917899e-14,-1.97316742
1.93674509e-06,1.53902414e-14,2.64597178
1.93929009e-06,1.4981303e-17,-0.832121849
1.94183508e-06,3.92374235e-19,-2.89869785
1.94438007e-06,2.54155767e-20,-0.796708941
1.94692507e-06,3.56655521e-21,-1.51880312
1.94947006e-06,2.15179704e-18,2.5828321
1.95201505e-06,1.26017942e-22,-2.42217875
1.95456005e-06,5.44651602e-27,-1.90790915
1.95710504e-06,6.71239248e-29,0.270855516
1.95965004e-06,1.13112476e-29,0.538309753
1.96219503e-06,2.51833697e-30,0.212074667
1.96474002e-06,2.80114886e-33,-1.0556612
1.96728502e-06,1.05904241e-37,-0.0190399215
2.063995e-06,7.57191926e-24,-3.13059068
2.06653999e-06,9.47825923e-24,0.56340313
2.06908499e-06,1.39268127e-24,1.79085362
2.07162998e-06,2.38886853e-25,2.51513076
2.07417497e-06,4.2884757e-23,0.20392929
2.07671997e-06,6.2451628e-25,-0.660749674
2.07926496e-06,1.5129061e-26,0.179284796
2.08180995e-06,9.0931184e-24,-3.01664448
2.08435495e-06,1.39399185e-23,0.906019092
2.08689994e-06,3.75629278e-23,-3.14077759
2.08944493e-06,9.50641116e-26,-1.23724318
2.09198993e-06,1.9324122e-29,-1.28327763
2.09453492e-06,3.3181516e-29,-0.569361031
2.09707991e-06,8.1664141e-31,-1.22313035
2.09962491e-06,3.96750179e-32,-1.65186477
2.1021699e-06,1.21393603e-30,2.63088012
2.10471489e-06,1.04910044e-35,1.49098897
2.10725989e-06,7.22265662e-40,-0.327269077
2.21669507e-06,3.06377321e-28,-1.49956036
2.21924006e-06,4.57513833e-32,-1.26122081
2.22178505e-06,1.33819923e-31,-0.251612991
2.22433005e-06,8.23243457e-31,-2.38917613
2.22687504e-06,2.22283932e-30,-0.748332679
2.22942003e-06,1.21687622e-31,2.73487496
2.23196503e-06,4.57847078e-33,-0.768723845
2.23451002e-06,3.13727159e-35,2.01782465
2.23705501e-06,1.44262321e-31,-0.892961383
2.23960001e-06,7.99412713e-33,-2.73186088
2.242145e-06,4.71467164e-33,-0.705246747
2.24468999e-06,1.08600631e-42,0.184584633
2.24723499e-06,5.60519386e-45,1.10565603
3.36449011e-06,1.0509782e-20,0.782962859
3.36703511e-06,6.79742509e-24,-1.78266597
3.3695801e-06,3.16398377e-27,3.05951071
3.37212509e-06,5.06739327e-30,1.17498994
3.37467009e-06,9.27426374e-30,-1.03914881
3.37721508e-06,4.20998078e-27,0.0341233388
3.37976007e-06,2.39606058e-29,-0.753703952
3.38230507e-06,1.88938194e-34,2.60965061
3.51718995e-06,6.86178872e-27,1.38489509
3.51973495e-06,3.06521797e-37,-1.75192797
3.52227994e-06,4.92695084e-35,1.05060065
4.78714492e-06,1.14975257e-29,1.50828993
4.78969014e-06,3.21754462e-32,0.0198576432
4.7922349e-06,2.46779963e-32,-1.96888518
4.79478012e-06,6.66606683e-32,2.81587791
4.79732489e-06,2.27506554e-34,0.409893513
4.79987011e-06,8.36714234e-33,1.28463078
4.80241488e-06,9.92573199e-37,1.06964183
4.8049601e-06,2.71726804e-32,1.86578798
4.80750487e-06,1.88352825e-32,0.758934617
4.81005009e-06,3.77645101e-34,2.76409864
4.81259485e-06,1.77010752e-35,0.453050137
4.81514007e-06,1.75577233e-39,0.803502619
